country,year,sex,age,suicides_no,population,suicides/100k_pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
Russian Federation,1991,male,35-54 years,12746.0,18782900.0,67.86,Russian Federation1991,,517962962963.0,3773.0,Boomers
Russian Federation,1991,male,55-74 years,6566.0,9894400.0,66.36,Russian Federation1991,,517962962963.0,3773.0,Silent
Russian Federation,1991,male,25-34 years,6901.0,12157500.0,56.76,Russian Federation1991,,517962962963.0,3773.0,Boomers
Russian Federation,1991,female,75+ years,1510.0,4831000.0,31.26,Russian Federation1991,,517962962963.0,3773.0,G.I. Generation
Russian Federation,1991,male,15-24 years,2984.0,10112700.0,29.51,Russian Federation1991,,517962962963.0,3773.0,Generation X
Russian Federation,1991,female,55-74 years,2926.0,15781500.0,18.54,Russian Federation1991,,517962962963.0,3773.0,Silent
Russian Federation,1991,female,35-54 years,2429.0,19987200.0,12.15,Russian Federation1991,,517962962963.0,3773.0,Boomers
Russian Federation,1991,female,25-34 years,888.0,11901200.0,7.46,Russian Federation1991,,517962962963.0,3773.0,Boomers
Russian Federation,1991,female,15-24 years,642.0,9697300.0,6.62,Russian Federation1991,,517962962963.0,3773.0,Generation X
Russian Federation,1991,male,5-14 years,298.0,11561800.0,2.58,Russian Federation1991,,517962962963.0,3773.0,Millenials
Russian Federation,1991,female,5-14 years,65.0,11204500.0,0.58,Russian Federation1991,,517962962963.0,3773.0,Millenials
Russian Federation,1992,male,75+ years,1233.0,1340500.0,91.98,Russian Federation1992,,460290556901.0,3333.0,G.I. Generation
Russian Federation,1992,male,35-54 years,15824.0,18933500.0,83.58,Russian Federation1992,,460290556901.0,3333.0,Boomers
Russian Federation,1992,male,55-74 years,8014.0,10319200.0,77.66,Russian Federation1992,,460290556901.0,3333.0,Silent
Russian Federation,1992,male,25-34 years,7958.0,11773600.0,67.59,Russian Federation1992,,460290556901.0,3333.0,Boomers
Russian Federation,1992,male,15-24 years,3447.0,10235100.0,33.68,Russian Federation1992,,460290556901.0,3333.0,Generation X
Russian Federation,1992,female,75+ years,1458.0,4741300.0,30.75,Russian Federation1992,,460290556901.0,3333.0,G.I. Generation
Russian Federation,1992,female,55-74 years,3133.0,16206600.0,19.33,Russian Federation1992,,460290556901.0,3333.0,Silent
Russian Federation,1992,female,35-54 years,2768.0,20093200.0,13.78,Russian Federation1992,,460290556901.0,3333.0,Boomers
Russian Federation,1992,female,25-34 years,990.0,11561000.0,8.56,Russian Federation1992,,460290556901.0,3333.0,Boomers
Russian Federation,1992,female,15-24 years,704.0,9791500.0,7.19,Russian Federation1992,,460290556901.0,3333.0,Generation X
Russian Federation,1992,male,5-14 years,318.0,11747200.0,2.71,Russian Federation1992,,460290556901.0,3333.0,Millenials
Russian Federation,1992,female,5-14 years,76.0,11376200.0,0.67,Russian Federation1992,,460290556901.0,3333.0,Millenials
Russian Federation,1993,male,35-54 years,20256.0,18908000.0,107.13,Russian Federation1993,,435083713851.0,3160.0,Boomers
Russian Federation,1993,male,75+ years,1364.0,1302200.0,104.75,Russian Federation1993,,435083713851.0,3160.0,G.I. Generation
Russian Federation,1993,male,55-74 years,10118.0,10681300.0,94.73,Russian Federation1993,,435083713851.0,3160.0,Silent
Russian Federation,1993,male,25-34 years,9328.0,11260400.0,82.84,Russian Federation1993,,435083713851.0,3160.0,Boomers
Russian Federation,1993,male,15-24 years,4347.0,10306400.0,42.18,Russian Federation1993,,435083713851.0,3160.0,Generation X
Russian Federation,1993,female,75+ years,1468.0,4615000.0,31.81,Russian Federation1993,,435083713851.0,3160.0,G.I. Generation
Russian Federation,1993,female,55-74 years,3433.0,16579000.0,20.71,Russian Federation1993,,435083713851.0,3160.0,Silent
Russian Federation,1993,female,35-54 years,3163.0,20012400.0,15.81,Russian Federation1993,,435083713851.0,3160.0,Boomers
Russian Federation,1993,female,25-34 years,1154.0,11063800.0,10.43,Russian Federation1993,,435083713851.0,3160.0,Boomers
Russian Federation,1993,female,15-24 years,785.0,9824100.0,7.99,Russian Federation1993,,435083713851.0,3160.0,Generation X
Russian Federation,1993,male,5-14 years,337.0,11763700.0,2.86,Russian Federation1993,,435083713851.0,3160.0,Millenials
Russian Federation,1993,female,5-14 years,93.0,11376500.0,0.82,Russian Federation1993,,435083713851.0,3160.0,Millenials
Russian Federation,1994,male,35-54 years,22338.0,19044200.0,117.3,Russian Federation1994,,395077301248.0,2853.0,Boomers
Russian Federation,1994,male,75+ years,1412.0,1281400.0,110.19,Russian Federation1994,,395077301248.0,2853.0,G.I. Generation
Russian Federation,1994,male,55-74 years,11431.0,11006300.0,103.86,Russian Federation1994,,395077301248.0,2853.0,Silent
Russian Federation,1994,male,25-34 years,10310.0,10947200.0,94.18,Russian Federation1994,,395077301248.0,2853.0,Boomers
Russian Federation,1994,male,15-24 years,5177.0,10518500.0,49.22,Russian Federation1994,,395077301248.0,2853.0,Generation X
Russian Federation,1994,female,75+ years,1454.0,4526500.0,32.12,Russian Federation1994,,395077301248.0,2853.0,G.I. Generation
Russian Federation,1994,female,55-74 years,3489.0,16977700.0,20.55,Russian Federation1994,,395077301248.0,2853.0,Silent
Russian Federation,1994,female,35-54 years,3257.0,20124300.0,16.18,Russian Federation1994,,395077301248.0,2853.0,Boomers
Russian Federation,1994,female,25-34 years,1198.0,10708700.0,11.19,Russian Federation1994,,395077301248.0,2853.0,Boomers
Russian Federation,1994,female,15-24 years,915.0,10036800.0,9.12,Russian Federation1994,,395077301248.0,2853.0,Generation X
Russian Federation,1994,male,5-14 years,364.0,11857400.0,3.07,Russian Federation1994,,395077301248.0,2853.0,Millenials
Russian Federation,1994,female,5-14 years,75.0,11447200.0,0.66,Russian Federation1994,,395077301248.0,2853.0,Millenials
Russian Federation,1995,male,35-54 years,21706.0,19249600.0,112.76,Russian Federation1995,,395531066563.0,2844.0,Boomers
Russian Federation,1995,male,55-74 years,11152.0,11227000.0,99.33,Russian Federation1995,,395531066563.0,2844.0,Silent
Russian Federation,1995,male,75+ years,1182.0,1258900.0,93.89,Russian Federation1995,,395531066563.0,2844.0,G.I. Generation
Russian Federation,1995,male,25-34 years,9787.0,10700700.0,91.46,Russian Federation1995,,395531066563.0,2844.0,Generation X
Russian Federation,1995,male,15-24 years,5733.0,10678300.0,53.69,Russian Federation1995,,395531066563.0,2844.0,Generation X
Russian Federation,1995,female,75+ years,1546.0,4436700.0,34.85,Russian Federation1995,,395531066563.0,2844.0,G.I. Generation
Russian Federation,1995,female,55-74 years,3499.0,17293700.0,20.23,Russian Federation1995,,395531066563.0,2844.0,Silent
Russian Federation,1995,female,35-54 years,3328.0,20339300.0,16.36,Russian Federation1995,,395531066563.0,2844.0,Boomers
Russian Federation,1995,female,25-34 years,1179.0,10375900.0,11.36,Russian Federation1995,,395531066563.0,2844.0,Generation X
Russian Federation,1995,female,15-24 years,1003.0,10253200.0,9.78,Russian Federation1995,,395531066563.0,2844.0,Generation X
Russian Federation,1995,male,5-14 years,355.0,11854400.0,2.99,Russian Federation1995,,395531066563.0,2844.0,Millenials
Russian Federation,1995,female,5-14 years,78.0,11419400.0,0.68,Russian Federation1995,,395531066563.0,2844.0,Millenials
Russian Federation,1996,male,35-54 years,20562.0,19507100.0,105.41,Russian Federation1996,,391719993757.0,2813.0,Boomers
Russian Federation,1996,male,75+ years,1192.0,1242800.0,95.91,Russian Federation1996,,391719993757.0,2813.0,G.I. Generation
Russian Federation,1996,male,55-74 years,10754.0,11361400.0,94.65,Russian Federation1996,,391719993757.0,2813.0,Silent
Russian Federation,1996,male,25-34 years,9214.0,10443600.0,88.23,Russian Federation1996,,391719993757.0,2813.0,Generation X
Russian Federation,1996,male,15-24 years,5784.0,10772000.0,53.69,Russian Federation1996,,391719993757.0,2813.0,Generation X
Russian Federation,1996,female,75+ years,1418.0,4369100.0,32.46,Russian Federation1996,,391719993757.0,2813.0,G.I. Generation
Russian Federation,1996,female,55-74 years,3205.0,17502200.0,18.31,Russian Federation1996,,391719993757.0,2813.0,Silent
Russian Federation,1996,female,35-54 years,2953.0,20618800.0,14.32,Russian Federation1996,,391719993757.0,2813.0,Boomers
Russian Federation,1996,female,25-34 years,1127.0,10062400.0,11.2,Russian Federation1996,,391719993757.0,2813.0,Generation X
Russian Federation,1996,female,15-24 years,904.0,10409100.0,8.68,Russian Federation1996,,391719993757.0,2813.0,Generation X
Russian Federation,1996,male,5-14 years,320.0,11716700.0,2.73,Russian Federation1996,,391719993757.0,2813.0,Millenials
Russian Federation,1996,female,5-14 years,78.0,11267400.0,0.69,Russian Federation1996,,391719993757.0,2813.0,Millenials
Russian Federation,1997,male,75+ years,1205.0,1241100.0,97.09,Russian Federation1997,,404926534140.0,2907.0,G.I. Generation
Russian Federation,1997,male,35-54 years,18973.0,19913400.0,95.28,Russian Federation1997,,404926534140.0,2907.0,Boomers
Russian Federation,1997,male,55-74 years,10726.0,11327500.0,94.69,Russian Federation1997,,404926534140.0,2907.0,Silent
Russian Federation,1997,male,25-34 years,8222.0,10242100.0,80.28,Russian Federation1997,,404926534140.0,2907.0,Generation X
Russian Federation,1997,male,15-24 years,5780.0,10874000.0,53.15,Russian Federation1997,,404926534140.0,2907.0,Generation X
Russian Federation,1997,female,75+ years,1424.0,4360900.0,32.65,Russian Federation1997,,404926534140.0,2907.0,G.I. Generation
Russian Federation,1997,female,55-74 years,3180.0,17453600.0,18.22,Russian Federation1997,,404926534140.0,2907.0,Silent
Russian Federation,1997,female,35-54 years,2819.0,21047500.0,13.39,Russian Federation1997,,404926534140.0,2907.0,Boomers
Russian Federation,1997,female,25-34 years,1050.0,9833800.0,10.68,Russian Federation1997,,404926534140.0,2907.0,Generation X
Russian Federation,1997,female,15-24 years,945.0,10556600.0,8.95,Russian Federation1997,,404926534140.0,2907.0,Generation X
Russian Federation,1997,male,5-14 years,346.0,11444500.0,3.02,Russian Federation1997,,404926534140.0,2907.0,Millenials
Russian Federation,1997,female,5-14 years,76.0,10988200.0,0.69,Russian Federation1997,,404926534140.0,2907.0,Millenials
Russian Federation,1998,male,35-54 years,18058.0,20487900.0,88.14,Russian Federation1998,,270953116950.0,1948.0,Boomers
Russian Federation,1998,male,75+ years,1110.0,1261400.0,88.0,Russian Federation1998,,270953116950.0,1948.0,G.I. Generation
Russian Federation,1998,male,55-74 years,9683.0,11058100.0,87.56,Russian Federation1998,,270953116950.0,1948.0,Silent
Russian Federation,1998,male,25-34 years,7634.0,10104200.0,75.55,Russian Federation1998,,270953116950.0,1948.0,Generation X
Russian Federation,1998,male,15-24 years,5729.0,11040600.0,51.89,Russian Federation1998,,270953116950.0,1948.0,Generation X
Russian Federation,1998,female,75+ years,1431.0,4434700.0,32.27,Russian Federation1998,,270953116950.0,1948.0,G.I. Generation
Russian Federation,1998,female,55-74 years,2917.0,17046200.0,17.11,Russian Federation1998,,270953116950.0,1948.0,Silent
Russian Federation,1998,female,35-54 years,2715.0,21695000.0,12.51,Russian Federation1998,,270953116950.0,1948.0,Boomers
Russian Federation,1998,female,25-34 years,902.0,9685600.0,9.31,Russian Federation1998,,270953116950.0,1948.0,Generation X
Russian Federation,1998,female,15-24 years,927.0,10752700.0,8.62,Russian Federation1998,,270953116950.0,1948.0,Generation X
Russian Federation,1998,male,5-14 years,333.0,11006800.0,3.03,Russian Federation1998,,270953116950.0,1948.0,Millenials
Russian Federation,1998,female,5-14 years,79.0,10548900.0,0.75,Russian Federation1998,,270953116950.0,1948.0,Millenials
Russian Federation,1999,male,55-74 years,10609.0,10669100.0,99.44,Russian Federation1999,,195905767669.0,1412.0,Silent
Russian Federation,1999,male,35-54 years,20705.0,21016400.0,98.52,Russian Federation1999,,195905767669.0,1412.0,Boomers
Russian Federation,1999,male,75+ years,1128.0,1310400.0,86.08,Russian Federation1999,,195905767669.0,1412.0,G.I. Generation
Russian Federation,1999,male,25-34 years,8101.0,10022400.0,80.83,Russian Federation1999,,195905767669.0,1412.0,Generation X
Russian Federation,1999,male,15-24 years,6120.0,11232900.0,54.48,Russian Federation1999,,195905767669.0,1412.0,Generation X
Russian Federation,1999,female,75+ years,1490.0,4569600.0,32.61,Russian Federation1999,,195905767669.0,1412.0,G.I. Generation
Russian Federation,1999,female,55-74 years,3072.0,16457600.0,18.67,Russian Federation1999,,195905767669.0,1412.0,Silent
Russian Federation,1999,female,35-54 years,3128.0,22337800.0,14.0,Russian Federation1999,,195905767669.0,1412.0,Boomers
Russian Federation,1999,female,25-34 years,1041.0,9616300.0,10.83,Russian Federation1999,,195905767669.0,1412.0,Generation X
Russian Federation,1999,female,15-24 years,1080.0,10957600.0,9.86,Russian Federation1999,,195905767669.0,1412.0,Generation X
Russian Federation,1999,male,5-14 years,402.0,10490300.0,3.83,Russian Federation1999,,195905767669.0,1412.0,Millenials
Russian Federation,1999,female,5-14 years,98.0,10037400.0,0.98,Russian Federation1999,,195905767669.0,1412.0,Millenials
Russian Federation,2000,male,35-54 years,21063.0,21378098.0,98.53,Russian Federation2000,,259708496267.0,1879.0,Boomers
Russian Federation,2000,male,55-74 years,9656.0,10282841.0,93.9,Russian Federation2000,,259708496267.0,1879.0,Silent
Russian Federation,2000,male,25-34 years,8654.0,10025181.0,86.32,Russian Federation2000,,259708496267.0,1879.0,Generation X
Russian Federation,2000,male,75+ years,1165.0,1380292.0,84.4,Russian Federation2000,,259708496267.0,1879.0,G.I. Generation
Russian Federation,2000,male,15-24 years,6578.0,11393600.0,57.73,Russian Federation2000,,259708496267.0,1879.0,Generation X
Russian Federation,2000,female,75+ years,1382.0,4729070.0,29.22,Russian Federation2000,,259708496267.0,1879.0,G.I. Generation
Russian Federation,2000,female,55-74 years,2646.0,15887955.0,16.65,Russian Federation2000,,259708496267.0,1879.0,Silent
Russian Federation,2000,female,35-54 years,2926.0,22830770.0,12.82,Russian Federation2000,,259708496267.0,1879.0,Boomers
Russian Federation,2000,female,25-34 years,1027.0,9648389.0,10.64,Russian Federation2000,,259708496267.0,1879.0,Generation X
Russian Federation,2000,female,15-24 years,1015.0,11120027.0,9.13,Russian Federation2000,,259708496267.0,1879.0,Generation X
Russian Federation,2000,male,5-14 years,404.0,9986252.0,4.05,Russian Federation2000,,259708496267.0,1879.0,Millenials
Russian Federation,2000,female,5-14 years,103.0,9543220.0,1.08,Russian Federation2000,,259708496267.0,1879.0,Millenials
Russian Federation,2001,male,35-54 years,21262.0,21476420.0,99.0,Russian Federation2001,,306602673980.0,2229.0,Boomers
Russian Federation,2001,male,55-74 years,9234.0,10030533.0,92.06,Russian Federation2001,,306602673980.0,2229.0,Silent
Russian Federation,2001,male,25-34 years,8886.0,10078045.0,88.17,Russian Federation2001,,306602673980.0,2229.0,Generation X
Russian Federation,2001,male,75+ years,1236.0,1485110.0,83.23,Russian Federation2001,,306602673980.0,2229.0,Silent
Russian Federation,2001,male,15-24 years,6945.0,11547645.0,60.14,Russian Federation2001,,306602673980.0,2229.0,Millenials
Russian Federation,2001,female,75+ years,1349.0,4919708.0,27.42,Russian Federation2001,,306602673980.0,2229.0,Silent
Russian Federation,2001,female,55-74 years,2471.0,15506563.0,15.94,Russian Federation2001,,306602673980.0,2229.0,Silent
Russian Federation,2001,female,35-54 years,2920.0,23046634.0,12.67,Russian Federation2001,,306602673980.0,2229.0,Boomers
Russian Federation,2001,female,25-34 years,1087.0,9733290.0,11.17,Russian Federation2001,,306602673980.0,2229.0,Generation X
Russian Federation,2001,female,15-24 years,1065.0,11270161.0,9.45,Russian Federation2001,,306602673980.0,2229.0,Millenials
Russian Federation,2001,male,5-14 years,389.0,9428879.0,4.13,Russian Federation2001,,306602673980.0,2229.0,Millenials
Russian Federation,2001,female,5-14 years,114.0,8998521.0,1.27,Russian Federation2001,,306602673980.0,2229.0,Millenials
Russian Federation,2002,male,35-54 years,20119.0,21320535.0,94.36,Russian Federation2002,,345110438692.0,2527.0,Boomers
Russian Federation,2002,male,55-74 years,8850.0,9892090.0,89.47,Russian Federation2002,,345110438692.0,2527.0,Silent
Russian Federation,2002,male,25-34 years,8696.0,10156286.0,85.62,Russian Federation2002,,345110438692.0,2527.0,Generation X
Russian Federation,2002,male,75+ years,1297.0,1622258.0,79.95,Russian Federation2002,,345110438692.0,2527.0,Silent
Russian Federation,2002,male,15-24 years,6667.0,11714752.0,56.91,Russian Federation2002,,345110438692.0,2527.0,Millenials
Russian Federation,2002,female,75+ years,1452.0,5126645.0,28.32,Russian Federation2002,,345110438692.0,2527.0,Silent
Russian Federation,2002,female,55-74 years,2472.0,15292297.0,16.17,Russian Federation2002,,345110438692.0,2527.0,Silent
Russian Federation,2002,female,35-54 years,2910.0,22995821.0,12.65,Russian Federation2002,,345110438692.0,2527.0,Boomers
Russian Federation,2002,female,25-34 years,1086.0,9838656.0,11.04,Russian Federation2002,,345110438692.0,2527.0,Generation X
Russian Federation,2002,female,15-24 years,1054.0,11425220.0,9.23,Russian Federation2002,,345110438692.0,2527.0,Millenials
Russian Federation,2002,male,5-14 years,338.0,8810074.0,3.84,Russian Federation2002,,345110438692.0,2527.0,Millenials
Russian Federation,2002,female,5-14 years,83.0,8396266.0,0.99,Russian Federation2002,,345110438692.0,2527.0,Millenials
Russian Federation,2003,male,75+ years,1497.0,1648684.0,90.8,Russian Federation2003,,430347770732.0,3141.0,Silent
Russian Federation,2003,male,35-54 years,18681.0,21007346.0,88.93,Russian Federation2003,,430347770732.0,3141.0,Boomers
Russian Federation,2003,male,55-74 years,8314.0,9920853.0,83.8,Russian Federation2003,,430347770732.0,3141.0,Silent
Russian Federation,2003,male,25-34 years,8085.0,10260634.0,78.8,Russian Federation2003,,430347770732.0,3141.0,Generation X
Russian Federation,2003,male,15-24 years,6134.0,12256012.0,50.05,Russian Federation2003,,430347770732.0,3141.0,Millenials
Russian Federation,2003,female,75+ years,1420.0,5170321.0,27.46,Russian Federation2003,,430347770732.0,3141.0,Silent
Russian Federation,2003,female,55-74 years,2214.0,15243314.0,14.52,Russian Federation2003,,430347770732.0,3141.0,Silent
Russian Federation,2003,female,35-54 years,2718.0,23024470.0,11.8,Russian Federation2003,,430347770732.0,3141.0,Boomers
Russian Federation,2003,female,25-34 years,1050.0,10257511.0,10.24,Russian Federation2003,,430347770732.0,3141.0,Generation X
Russian Federation,2003,female,15-24 years,969.0,11942216.0,8.11,Russian Federation2003,,430347770732.0,3141.0,Millenials
Russian Federation,2003,male,5-14 years,284.0,8328381.0,3.41,Russian Federation2003,,430347770732.0,3141.0,Millenials
Russian Federation,2003,female,5-14 years,79.0,7960126.0,0.99,Russian Federation2003,,430347770732.0,3141.0,Millenials
Russian Federation,2004,male,75+ years,1580.0,1776778.0,88.93,Russian Federation2004,,591016690743.0,4312.0,Silent
